Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
10/08/2025,16:00:00,"223,34","386,83","99,35","19994,81","0,90","9617,84","22187,73","60,00","0,05","5247319,52","5247,32"
10/08/2025,16:03:00,"223,58","387,25","94,89","18521,65","0,87","10346,85","21215,77","60,01","0,05","5248245,61","5248,25"
10/08/2025,16:06:00,"222,50","385,38","84,02","16943,20","0,91","7899,00","18694,01","60,07","0,05","5249092,77","5249,09"
10/08/2025,16:09:00,"222,18","384,82","91,72","17995,89","0,88","9562,79","20378,89","59,98","0,05","5249992,56","5249,99"
10/08/2025,16:12:00,"222,73","385,77","72,23","14529,24","0,90","6905,46","16086,77","59,86","0,05","5250719,02","5250,72"
10/08/2025,16:15:00,"225,55","390,66","86,92","17823,99","0,91","8162,20","19603,98","60,10","0,05","5251610,22","5251,61"
10/08/2025,16:18:00,"221,09","382,93","102,43","20467,79","0,90","9690,00","22645,68","59,99","0,05","5252633,61","5252,63"
10/08/2025,16:21:00,"223,08","386,39","88,20","18311,66","0,93","7201,23","19676,76","60,06","0,05","5253549,20","5253,55"
10/08/2025,16:24:00,"223,26","386,70","82,60","16248,55","0,88","8720,49","18440,78","59,93","0,05","5254361,62","5254,36"
10/08/2025,16:27:00,"223,34","386,84","87,77","18166,26","0,93","7365,42","19602,61","59,91","0,05","5255269,94","5255,27"
10/08/2025,16:30:00,"223,27","386,72","79,72","16192,26","0,91","7391,51","17799,54","59,93","0,05","5256079,55","5256,08"
10/08/2025,16:33:00,"221,69","383,98","68,11","13885,38","0,92","5930,53","15098,84","60,05","0,05","5256773,82","5256,77"
10/08/2025,16:36:00,"222,31","385,06","86,43","16927,62","0,88","9090,78","19214,23","59,86","0,05","5257620,20","5257,62"
10/08/2025,16:39:00,"221,37","383,42","84,28","16656,64","0,89","8406,96","18657,99","60,10","0,05","5258453,03","5258,45"
10/08/2025,16:42:00,"222,21","384,88","87,55","17576,91","0,90","8337,48","19454,09","60,01","0,05","5259331,88","5259,33"
10/08/2025,16:45:00,"222,48","385,35","69,18","13472,67","0,88","7443,40","15392,11","59,95","0,05","5260005,51","5260,01"
10/08/2025,16:48:00,"223,77","387,58","98,31","20110,71","0,91","8916,79","21998,86","59,95","0,05","5261011,05","5261,01"
10/08/2025,16:51:00,"223,46","387,05","73,70","14647,85","0,89","7527,37","16468,78","59,95","0,05","5261743,44","5261,74"
10/08/2025,16:54:00,"221,78","384,14","91,94","18652,77","0,91","8237,02","20390,55","59,91","0,05","5262676,08","5262,68"
10/08/2025,16:57:00,"224,62","389,06","80,41","16157,99","0,89","8072,02","18062,06","59,87","0,05","5263483,98","5263,48"
10/08/2025,17:00:00,"221,79","384,16","73,91","14973,81","0,91","6669,54","16392,01","60,05","0,05","5264232,67","5264,23"
10/08/2025,17:03:00,"224,05","388,07","78,17","15809,55","0,90","7536,95","17514,21","60,05","0,05","5265023,15","5265,02"
10/08/2025,17:06:00,"221,80","384,16","69,23","13648,77","0,89","7033,14","15354,28","59,93","0,05","5265705,58","5265,71"
10/08/2025,17:09:00,"223,50","387,11","78,86","15475,30","0,88","8437,62","17626,07","59,95","0,05","5266479,35","5266,48"
10/08/2025,17:12:00,"222,56","385,48","80,44","16502,33","0,92","6937,87","17901,42","59,94","0,05","5267304,47","5267,30"
10/08/2025,17:15:00,"222,20","384,86","75,45","15324,09","0,91","6799,08","16764,70","60,06","0,05","5268070,67","5268,07"
10/08/2025,17:18:00,"221,62","383,86","97,82","19555,79","0,90","9355,54","21678,45","60,09","0,05","5269048,46","5269,05"
10/08/2025,17:21:00,"222,20","384,86","66,07","13360,96","0,91","6083,14","14680,60","59,98","0,05","5269716,51","5269,72"
10/08/2025,17:24:00,"222,86","386,01","93,00","18250,29","0,88","9823,11","20725,99","60,03","0,05","5270629,02","5270,63"
10/08/2025,17:27:00,"222,14","384,77","102,45","19733,54","0,87","11338,55","22759,07","60,13","0,05","5271615,70","5271,62"
10/08/2025,17:30:00,"221,25","383,22","82,63","16211,50","0,89","8449,47","18281,31","59,77","0,05","5272426,27","5272,43"
10/08/2025,17:33:00,"222,16","384,80","88,52","17850,29","0,91","8250,98","19664,98","59,80","0,05","5273318,79","5273,32"
10/08/2025,17:36:00,"223,26","386,69","87,71","17393,74","0,89","8994,73","19581,81","60,01","0,05","5274188,48","5274,19"
10/08/2025,17:39:00,"224,44","388,74","66,13","13552,37","0,91","6052,84","14842,62","60,07","0,05","5274866,09","5274,87"
10/08/2025,17:42:00,"222,36","385,13","92,17","18586,05","0,91","8637,86","20495,22","59,95","0,05","5275795,40","5275,80"
10/08/2025,17:45:00,"221,82","384,21","80,20","16625,70","0,93","6333,14","17791,08","59,92","0,05","5276626,68","5276,63"
10/08/2025,17:48:00,"223,04","386,32","102,73","21084,39","0,92","8970,16","22913,21","59,95","0,05","5277680,90","5277,68"
10/08/2025,17:51:00,"222,74","385,79","95,85","19054,04","0,89","9631,98","21350,21","59,97","0,05","5278633,60","5278,63"
10/08/2025,17:54:00,"221,78","384,13","91,63","18577,51","0,91","8234,35","20320,64","59,95","0,05","5279562,48","5279,56"
10/08/2025,17:57:00,"221,79","384,16","66,65","13313,95","0,90","6424,98","14783,15","60,05","0,05","5280228,18","5280,23"
10/08/2025,18:00:00,"221,79","384,15","39,51","7533,52","0,86","4475,43","8762,61","59,93","0,05","5280604,85","5280,60"
10/08/2025,18:03:00,"223,75","387,55","51,21","9848,63","0,86","5856,31","11458,26","59,87","0,05","5281097,28","5281,10"
10/08/2025,18:06:00,"221,73","384,04","50,31","9481,37","0,85","5878,46","11155,84","59,86","0,05","5281571,35","5281,57"
10/08/2025,18:09:00,"221,23","383,17","37,67","7050,23","0,85","4444,53","8334,24","59,97","0,05","5281923,86","5281,92"
10/08/2025,18:12:00,"223,81","387,64","50,66","9590,15","0,85","6046,87","11337,35","60,11","0,05","5282403,37","5282,40"
10/08/2025,18:15:00,"221,97","384,46","54,93","10452,04","0,86","6278,23","12192,68","60,06","0,05","5282925,97","5282,93"
10/08/2025,18:18:00,"222,56","385,49","46,11","8745,03","0,85","5369,48","10261,91","60,04","0,05","5283363,22","5283,36"
10/08/2025,18:21:00,"221,35","383,38","53,92","10229,74","0,86","6146,82","11934,45","59,86","0,05","5283874,71","5283,87"
10/08/2025,18:24:00,"222,23","384,92","46,11","8555,07","0,83","5641,75","10247,85","60,03","0,05","5284302,46","5284,30"
10/08/2025,18:27:00,"223,28","386,74","49,96","9268,96","0,83","6205,08","11154,22","59,99","0,05","5284765,91","5284,77"
10/08/2025,18:30:00,"222,57","385,51","45,79","8493,57","0,83","5633,66","10192,10","59,95","0,05","5285190,59","5285,19"
10/08/2025,18:33:00,"223,08","386,38","51,35","9988,90","0,87","5606,82","11454,89","60,05","0,05","5285690,04","5285,69"
10/08/2025,18:36:00,"223,04","386,31","49,56","9303,55","0,84","5970,79","11054,70","60,05","0,05","5286155,21","5286,16"
10/08/2025,18:39:00,"222,77","385,86","46,24","8780,07","0,85","5387,89","10301,41","60,13","0,05","5286594,22","5286,59"
10/08/2025,18:42:00,"221,40","383,48","45,65","8658,03","0,86","5213,33","10106,45","59,87","0,05","5287027,12","5287,03"
10/08/2025,18:45:00,"222,31","385,05","46,12","8810,88","0,86","5240,93","10251,78","60,02","0,05","5287467,66","5287,47"
10/08/2025,18:48:00,"222,09","384,67","32,88","6162,68","0,84","3918,94","7303,20","59,95","0,05","5287775,80","5287,78"
10/08/2025,18:51:00,"222,48","385,35","51,66","9801,68","0,85","6003,73","11494,25","59,83","0,05","5288265,88","5288,27"
10/08/2025,18:54:00,"222,34","385,11","47,37","9270,86","0,88","5000,18","10533,31","60,18","0,05","5288729,42","5288,73"
10/08/2025,18:57:00,"222,33","385,09","37,40","7067,16","0,85","4381,86","8315,38","59,97","0,05","5289082,78","5289,08"
10/08/2025,19:00:00,"222,73","385,77","42,55","8009,67","0,85","5064,33","9476,40","59,89","0,05","5289483,26","5289,48"
10/08/2025,19:03:00,"222,50","385,38","39,62","7522,41","0,85","4594,07","8814,32","59,89","0,05","5289859,39","5289,86"
10/08/2025,19:06:00,"221,60","383,83","41,15","7759,32","0,85","4789,70","9118,57","59,88","0,05","5290247,35","5290,25"
10/08/2025,19:09:00,"226,48","392,28","41,89","7813,79","0,82","5381,18","9487,49","59,91","0,05","5290638,04","5290,64"
10/08/2025,19:12:00,"221,42","383,51","57,72","10539,83","0,82","7226,75","12779,43","60,01","0,05","5291165,03","5291,17"
10/08/2025,19:15:00,"222,52","385,42","53,55","10105,90","0,85","6313,60","11915,99","59,99","0,05","5291670,33","5291,67"
10/08/2025,19:18:00,"221,61","383,83","42,01","7844,50","0,84","5011,72","9308,79","59,94","0,05","5292062,55","5292,06"
10/08/2025,19:21:00,"223,96","387,90","42,94","8223,89","0,86","4985,14","9616,86","60,19","0,05","5292473,75","5292,47"
10/08/2025,19:24:00,"222,99","386,23","52,86","10151,59","0,86","5991,16","11787,65","59,97","0,05","5292981,33","5292,98"
10/08/2025,19:27:00,"223,44","387,01","38,66","7296,25","0,84","4623,64","8637,90","60,01","0,05","5293346,14","5293,35"
10/08/2025,19:30:00,"222,74","385,80","49,98","9578,98","0,86","5671,17","11131,90","59,98","0,05","5293825,09","5293,83"
10/08/2025,19:33:00,"221,34","383,37","49,64","9344,99","0,85","5779,37","10987,72","60,05","0,05","5294292,34","5294,29"
10/08/2025,19:36:00,"221,15","383,04","46,43","8706,48","0,85","5443,55","10268,15","60,04","0,05","5294727,66","5294,73"
10/08/2025,19:39:00,"223,43","386,99","41,74","8064,16","0,86","4684,63","9326,12","59,98","0,05","5295130,87","5295,13"
10/08/2025,19:42:00,"222,20","384,86","43,41","8236,73","0,85","5020,36","9646,13","59,88","0,05","5295542,71","5295,54"
10/08/2025,19:45:00,"222,00","384,52","51,55","9649,75","0,84","6152,43","11444,21","60,08","0,05","5296025,19","5296,03"
10/08/2025,19:48:00,"223,23","386,65","43,91","8647,68","0,88","4614,12","9801,65","60,02","0,05","5296457,58","5296,46"
10/08/2025,19:51:00,"221,65","383,92","52,82","10082,00","0,86","5949,78","11706,69","59,84","0,05","5296961,68","5296,96"
10/08/2025,19:54:00,"222,03","384,57","46,52","9056,22","0,88","4966,35","10328,59","59,95","0,05","5297414,49","5297,41"
10/08/2025,19:57:00,"220,97","382,74","56,59","10524,65","0,84","6752,52","12504,58","59,84","0,05","5297940,72","5297,94"
10/08/2025,20:00:00,"221,07","382,91","41,47","7536,73","0,82","5221,64","9168,85","59,90","0,05","5298317,56","5298,32"
10/08/2025,20:03:00,"222,64","385,63","42,61","8030,71","0,85","5050,06","9486,59","60,12","0,05","5298719,09","5298,72"
10/08/2025,20:06:00,"222,60","385,56","53,03","10308,25","0,87","5752,90","11804,91","59,89","0,05","5299234,51","5299,23"
10/08/2025,20:09:00,"222,01","384,53","34,24","6267,87","0,82","4300,76","7601,49","60,19","0,05","5299547,90","5299,55"
10/08/2025,20:12:00,"221,40","383,48","47,26","9034,80","0,86","5280,01","10464,52","60,08","0,05","5299999,64","5300,00"
10/08/2025,20:15:00,"222,89","386,06","35,52","6598,60","0,83","4376,16","7917,84","60,06","0,05","5300329,57","5300,33"
10/08/2025,20:18:00,"220,97","382,72","40,11","7633,95","0,86","4503,21","8863,19","59,90","0,05","5300711,27","5300,71"
10/08/2025,20:21:00,"222,34","385,11","42,47","7947,97","0,84","5097,82","9442,35","60,12","0,05","5301108,66","5301,11"
10/08/2025,20:24:00,"222,11","384,70","42,18","8085,92","0,86","4732,86","9369,21","59,87","0,05","5301512,96","5301,51"
10/08/2025,20:27:00,"222,20","384,86","48,01","8776,50","0,82","6066,22","10668,93","60,04","0,05","5301951,79","5301,95"
10/08/2025,20:30:00,"222,26","384,97","34,80","6395,63","0,83","4351,71","7735,72","59,96","0,05","5302271,57","5302,27"
10/08/2025,20:33:00,"222,67","385,67","40,81","7816,83","0,86","4631,90","9086,10","59,95","0,05","5302662,41","5302,66"
10/08/2025,20:36:00,"223,96","387,91","40,39","7605,87","0,84","4897,28","9046,13","59,97","0,05","5303042,70","5303,04"
10/08/2025,20:39:00,"222,42","385,24","42,26","7950,21","0,85","5013,72","9399,11","59,99","0,05","5303440,21","5303,44"
10/08/2025,20:42:00,"224,04","388,05","39,82","7585,86","0,85","4693,83","8920,61","59,93","0,05","5303819,50","5303,82"
10/08/2025,20:45:00,"223,67","387,41","51,62","9726,23","0,84","6221,16","11545,67","59,96","0,05","5304305,82","5304,31"
10/08/2025,20:48:00,"222,38","385,17","38,75","7289,99","0,85","4594,18","8616,87","59,99","0,05","5304670,32","5304,67"
10/08/2025,20:51:00,"223,54","387,18","53,86","10236,99","0,85","6339,09","12040,77","59,96","0,05","5305182,17","5305,18"
10/08/2025,20:54:00,"221,15","383,04","34,93","6595,16","0,85","4020,76","7724,15","60,11","0,05","5305511,92","5305,51"
10/08/2025,20:57:00,"222,53","385,43","43,81","8247,25","0,85","5199,99","9749,72","59,95","0,05","5305924,29","5305,92"
10/08/2025,21:00:00,"222,00","384,51","41,96","7834,31","0,84","5039,59","9315,25","59,82","0,05","5306316,00","5306,32"
10/08/2025,21:03:00,"223,41","386,96","43,05","8070,34","0,84","5230,29","9616,98","59,93","0,05","5306719,52","5306,72"
10/08/2025,21:06:00,"223,46","387,05","53,14","10102,80","0,85","6242,46","11875,81","60,03","0,05","5307224,66","5307,22"
10/08/2025,21:09:00,"222,07","384,64","42,40","7969,92","0,85","5012,16","9414,96","59,99","0,05","5307623,15","5307,62"
10/08/2025,21:12:00,"220,70","382,27","41,65","7636,34","0,83","5116,16","9191,78","59,97","0,05","5308004,97","5308,00"
10/08/2025,21:15:00,"221,01","382,80","54,08","10527,78","0,88","5658,59","11952,15","60,15","0,05","5308531,36","5308,53"
10/08/2025,21:18:00,"221,89","384,32","54,70","10392,82","0,86","6270,37","12137,89","59,97","0,05","5309051,00","5309,05"
10/08/2025,21:21:00,"220,44","381,82","47,35","9152,59","0,88","5018,85","10438,33","59,94","0,05","5309508,63","5309,51"
10/08/2025,21:24:00,"223,40","386,94","53,78","10196,96","0,85","6354,09","12014,68","60,07","0,05","5310018,48","5310,02"
10/08/2025,21:27:00,"222,14","384,76","47,69","8950,50","0,84","5666,64","10593,50","59,87","0,05","5310466,00","5310,47"
10/08/2025,21:30:00,"221,80","384,17","36,95","7204,60","0,88","3907,45","8196,00","60,00","0,05","5310826,23","5310,83"
10/08/2025,21:33:00,"223,15","386,51","42,74","8044,21","0,84","5123,95","9537,51","59,95","0,05","5311228,45","5311,23"
10/08/2025,21:36:00,"221,54","383,71","55,23","10302,77","0,84","6600,05","12235,51","60,10","0,05","5311743,58","5311,74"
10/08/2025,21:39:00,"222,06","384,62","31,70","6090,18","0,87","3530,09","7039,30","59,91","0,05","5312048,09","5312,05"
10/08/2025,21:42:00,"221,63","383,88","37,01","6993,59","0,85","4287,94","8203,46","60,05","0,05","5312397,77","5312,40"
10/08/2025,21:45:00,"223,40","386,93","37,04","7097,44","0,86","4255,23","8275,31","59,95","0,05","5312752,64","5312,75"
10/08/2025,21:48:00,"221,99","384,50","41,74","7826,37","0,84","4959,22","9265,31","59,97","0,05","5313143,96","5313,14"
10/08/2025,21:51:00,"223,20","386,60","42,70","8389,25","0,88","4524,97","9531,78","59,90","0,05","5313563,43","5313,56"
10/08/2025,21:54:00,"221,17","383,08","35,26","6521,19","0,84","4276,00","7798,08","60,03","0,05","5313889,48","5313,89"
10/08/2025,21:57:00,"220,70","382,26","47,61","8983,29","0,85","5451,48","10508,00","59,88","0,05","5314338,65","5314,34"
10/08/2025,22:00:00,"221,69","383,97","41,78","7928,12","0,86","4787,70","9261,60","60,18","0,05","5314735,06","5314,74"
10/08/2025,22:03:00,"222,68","385,70","45,62","8722,88","0,86","5204,83","10157,70","59,99","0,05","5315171,20","5315,17"
10/08/2025,22:06:00,"222,97","386,20","46,62","8719,37","0,84","5660,99","10395,88","60,18","0,05","5315607,17","5315,61"
10/08/2025,22:09:00,"222,87","386,03","46,80","8841,71","0,85","5531,53","10429,46","59,96","0,05","5316049,25","5316,05"
10/08/2025,22:12:00,"222,41","385,23","37,18","6962,06","0,84","4461,03","8268,68","60,13","0,05","5316397,36","5316,40"
10/08/2025,22:15:00,"222,99","386,23","39,87","7536,30","0,85","4716,20","8890,35","59,97","0,05","5316774,17","5316,77"
10/08/2025,22:18:00,"224,49","388,82","45,39","8654,62","0,85","5377,83","10189,38","59,94","0,05","5317206,90","5317,21"
10/08/2025,22:21:00,"222,39","385,19","51,78","9619,61","0,84","6327,68","11514,19","60,04","0,05","5317687,88","5317,69"
10/08/2025,22:24:00,"222,77","385,85","41,32","7686,94","0,84","5063,02","9204,52","60,04","0,05","5318072,23","5318,07"
10/08/2025,22:27:00,"222,97","386,19","36,01","6974,85","0,87","3977,21","8029,12","59,99","0,05","5318420,97","5318,42"
10/08/2025,22:30:00,"222,82","385,93","35,80","6686,78","0,84","4349,91","7977,14","60,06","0,05","5318755,31","5318,76"
10/08/2025,22:33:00,"222,52","385,41","47,30","9193,81","0,87","5122,87","10524,73","59,91","0,05","5319215,00","5319,22"
10/08/2025,22:36:00,"223,00","386,25","44,94","8520,70","0,85","5275,92","10021,86","59,90","0,05","5319641,04","5319,64"
10/08/2025,22:39:00,"222,86","386,01","42,74","7926,11","0,83","5281,37","9524,50","60,02","0,05","5320037,34","5320,04"
10/08/2025,22:42:00,"221,74","384,07","37,65","7105,23","0,85","4385,22","8349,52","60,15","0,05","5320392,60","5320,39"
10/08/2025,22:45:00,"222,66","385,66","38,56","7359,10","0,86","4422,20","8585,58","60,13","0,05","5320760,56","5320,76"
10/08/2025,22:48:00,"223,32","386,80","42,69","7993,47","0,84","5194,84","9533,21","59,95","0,05","5321160,23","5321,16"
10/08/2025,22:51:00,"222,64","385,63","54,34","10523,92","0,87","5968,86","12098,77","60,04","0,05","5321686,43","5321,69"
10/08/2025,22:54:00,"222,59","385,54","46,09","8864,54","0,86","5164,20","10259,09","59,97","0,05","5322129,66","5322,13"
10/08/2025,22:57:00,"223,09","386,40","54,22","10285,92","0,85","6362,43","12094,65","60,23","0,05","5322643,95","5322,64"
10/08/2025,23:00:00,"222,59","385,54","56,10","10496,28","0,84","6764,61","12487,26","59,92","0,05","5323168,77","5323,17"
10/08/2025,23:03:00,"223,06","386,35","36,58","6834,03","0,84","4459,08","8160,11","59,95","0,05","5323510,47","5323,51"
10/08/2025,23:06:00,"221,75","384,08","45,74","8763,45","0,86","5107,71","10143,31","59,88","0,05","5323948,64","5323,95"
10/08/2025,23:09:00,"221,52","383,69","51,55","9483,15","0,83","6360,91","11418,91","60,01","0,05","5324422,80","5324,42"
10/08/2025,23:12:00,"223,24","386,66","37,57","7021,53","0,84","4586,84","8386,95","60,01","0,05","5324773,87","5324,77"
10/08/2025,23:15:00,"221,84","384,23","40,99","7694,29","0,85","4845,60","9092,96","60,07","0,05","5325158,59","5325,16"
10/08/2025,23:18:00,"220,96","382,71","37,25","7042,81","0,86","4260,39","8231,16","59,95","0,05","5325510,73","5325,51"
10/08/2025,23:21:00,"221,48","383,61","41,69","7771,41","0,84","4986,86","9233,83","60,03","0,05","5325899,30","5325,90"
10/08/2025,23:24:00,"221,41","383,49","43,45","8317,01","0,86","4836,21","9620,89","59,99","0,05","5326315,15","5326,32"
10/08/2025,23:27:00,"221,24","383,20","32,96","6304,91","0,86","3664,17","7292,33","60,04","0,05","5326630,39","5326,63"
10/08/2025,23:30:00,"221,56","383,76","40,56","7534,37","0,84","4896,17","8985,50","59,95","0,05","5327007,11","5327,01"
10/08/2025,23:33:00,"222,88","386,04","45,21","8408,94","0,83","5553,96","10077,53","59,94","0,05","5327427,56","5327,43"
10/08/2025,23:36:00,"222,15","384,77","46,50","8884,05","0,86","5271,19","10330,14","60,02","0,05","5327871,76","5327,87"
10/08/2025,23:39:00,"223,19","386,58","47,82","9419,63","0,88","5017,82","10672,77","59,95","0,05","5328342,74","5328,34"
10/08/2025,23:42:00,"222,08","384,65","37,52","7136,41","0,86","4300,94","8332,25","60,20","0,05","5328699,56","5328,70"
