Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
31/05/2025,16:36:00,"221,91","384,36","112,37","22716,35","0,91","10286,77","24936,92","59,86","0,05","13815773,85","13815,77"
31/05/2025,16:39:00,"222,30","385,04","138,49","28033,04","0,91","12728,55","30787,45","59,98","0,05","13817175,50","13817,18"
31/05/2025,16:42:00,"222,07","384,63","113,61","22161,07","0,88","12057,43","25228,85","60,10","0,05","13818283,55","13818,28"
31/05/2025,16:45:00,"223,06","386,35","146,42","28468,45","0,87","16006,44","32659,75","59,78","0,05","13819706,98","13819,71"
31/05/2025,16:48:00,"222,68","385,70","159,85","30924,71","0,87","17629,12","35596,68","60,25","0,05","13821253,21","13821,25"
31/05/2025,16:51:00,"223,82","387,67","117,84","24213,81","0,92","10456,57","26375,15","59,93","0,05","13822463,90","13822,46"
31/05/2025,16:54:00,"224,10","388,15","110,74","23175,77","0,93","8874,43","24816,76","60,04","0,05","13823622,69","13823,62"
31/05/2025,16:57:00,"223,47","387,05","143,11","28212,84","0,88","15058,92","31980,24","59,97","0,05","13825033,33","13825,03"
31/05/2025,17:00:00,"223,41","386,95","146,56","28688,88","0,88","15779,55","32742,11","59,85","0,05","13826467,78","13826,47"
31/05/2025,17:03:00,"221,69","383,98","132,23","25372,01","0,87","14683,09","29314,37","60,10","0,05","13827736,38","13827,74"
31/05/2025,17:06:00,"220,16","381,33","150,60","29568,83","0,89","15002,07","33156,87","59,97","0,05","13829214,82","13829,21"
31/05/2025,17:09:00,"223,28","386,72","124,09","24935,63","0,90","12077,25","27706,42","60,11","0,05","13830461,60","13830,46"
31/05/2025,17:12:00,"223,03","386,31","120,84","24610,43","0,91","10988,90","26952,35","60,14","0,05","13831692,12","13831,69"
31/05/2025,17:15:00,"223,61","387,30","104,60","21027,10","0,90","10243,60","23389,54","59,93","0,05","13832743,48","13832,74"
31/05/2025,17:18:00,"223,16","386,52","141,53","29142,37","0,92","12174,99","31583,35","59,81","0,05","13834200,60","13834,20"
31/05/2025,17:21:00,"222,73","385,77","143,96","28147,92","0,88","15353,33","32062,91","60,12","0,05","13835607,99","13835,61"
31/05/2025,17:24:00,"222,55","385,47","154,64","30385,85","0,88","16156,51","34414,14","59,93","0,05","13837127,28","13837,13"
31/05/2025,17:27:00,"224,32","388,53","111,17","23106,01","0,93","9381,79","24938,04","60,08","0,05","13838282,59","13838,28"
31/05/2025,17:30:00,"222,54","385,45","150,00","30638,13","0,92","13253,99","33382,08","59,98","0,05","13839814,49","13839,81"
31/05/2025,17:33:00,"223,99","387,96","108,25","21582,07","0,89","11052,85","24247,70","59,94","0,05","13840893,59","13840,89"
31/05/2025,17:36:00,"223,61","387,30","136,82","27047,10","0,88","14296,48","30593,06","59,72","0,05","13842245,95","13842,25"
31/05/2025,17:39:00,"223,69","387,44","116,00","22938,17","0,88","12131,18","25948,51","59,98","0,05","13843392,86","13843,39"
31/05/2025,17:42:00,"223,61","387,31","118,83","24247,46","0,91","10866,40","26571,00","59,93","0,05","13844605,23","13844,61"
31/05/2025,17:45:00,"223,42","386,98","116,98","22729,84","0,87","12901,39","26136,02","59,93","0,05","13845741,72","13845,74"
31/05/2025,17:48:00,"224,09","388,14","111,81","22774,85","0,91","10446,40","25056,36","59,93","0,05","13846880,47","13846,88"
31/05/2025,17:51:00,"221,68","383,96","150,75","28511,33","0,85","17432,85","33418,56","59,89","0,05","13848306,03","13848,31"
31/05/2025,17:54:00,"225,81","391,12","97,18","19906,86","0,91","9236,59","21945,33","60,10","0,05","13849301,38","13849,30"
31/05/2025,17:57:00,"222,39","385,19","126,73","24449,01","0,87","14021,40","28184,28","59,99","0,05","13850523,83","13850,52"
31/05/2025,18:00:00,"221,77","384,12","80,28","15864,24","0,89","8083,42","17804,93","60,07","0,05","13851317,04","13851,32"
31/05/2025,18:03:00,"223,06","386,35","92,26","16479,00","0,80","12326,22","20578,95","60,06","0,05","13852140,99","13852,14"
31/05/2025,18:06:00,"222,47","385,33","97,65","17869,94","0,82","12354,65","21724,92","59,93","0,05","13853034,48","13853,03"
31/05/2025,18:09:00,"223,39","386,92","80,45","15736,85","0,88","8677,77","17970,87","60,10","0,05","13853821,33","13853,82"
31/05/2025,18:12:00,"222,17","384,81","83,85","15093,70","0,81","10920,43","18629,96","60,07","0,05","13854576,01","13854,58"
31/05/2025,18:15:00,"222,70","385,73","90,76","16993,65","0,84","10944,16","20212,83","60,29","0,05","13855425,69","13855,43"
31/05/2025,18:18:00,"225,31","390,25","90,13","16860,97","0,83","11317,47","20307,08","59,99","0,05","13856268,74","13856,27"
31/05/2025,18:21:00,"222,97","386,20","95,36","17524,85","0,82","12041,38","21263,00","60,09","0,05","13857144,99","13857,14"
31/05/2025,18:24:00,"222,08","384,66","100,57","19057,83","0,85","11647,96","22335,52","59,97","0,05","13858097,88","13858,10"
31/05/2025,18:27:00,"221,16","383,06","93,52","16899,20","0,82","11926,09","20683,68","60,09","0,05","13858942,84","13858,94"
31/05/2025,18:30:00,"220,70","382,26","92,48","17308,45","0,85","10817,34","20410,72","59,99","0,05","13859808,26","13859,81"
31/05/2025,18:33:00,"222,58","385,52","92,31","16492,68","0,80","12254,40","20546,99","59,90","0,05","13860632,89","13860,63"
31/05/2025,18:36:00,"220,27","381,51","110,42","19566,12","0,80","14448,19","24322,48","60,07","0,05","13861611,20","13861,61"
31/05/2025,18:39:00,"224,46","388,78","96,73","17962,53","0,83","12196,89","21712,13","60,08","0,05","13862509,33","13862,51"
31/05/2025,18:42:00,"223,51","387,12","99,15","18349,77","0,83","12424,65","22160,46","60,01","0,05","13863426,81","13863,43"
31/05/2025,18:45:00,"223,36","386,87","107,25","19748,82","0,82","13558,33","23955,04","60,16","0,05","13864414,26","13864,41"
31/05/2025,18:48:00,"223,41","386,96","105,68","19001,28","0,80","14012,99","23609,58","59,91","0,05","13865364,32","13865,36"
31/05/2025,18:51:00,"220,66","382,19","97,63","18963,33","0,88","10222,24","21543,02","60,07","0,05","13866312,49","13866,31"
31/05/2025,18:54:00,"222,39","385,18","98,17","19192,32","0,88","10406,91","21832,29","59,95","0,05","13867272,10","13867,27"
31/05/2025,18:57:00,"222,77","385,85","112,18","19992,27","0,80","14994,20","24990,33","59,96","0,05","13868271,72","13868,27"
31/05/2025,19:00:00,"221,89","384,33","99,78","18229,56","0,82","12566,82","22141,40","59,95","0,05","13869183,19","13869,18"
31/05/2025,19:03:00,"221,81","384,19","100,07","19467,12","0,88","10662,09","22195,70","59,97","0,05","13870156,55","13870,16"
31/05/2025,19:06:00,"223,02","386,28","100,34","18308,28","0,82","12867,43","22377,76","59,93","0,05","13871071,96","13871,07"
31/05/2025,19:09:00,"220,95","382,69","81,40","15475,28","0,86","9164,16","17985,17","60,10","0,05","13871845,73","13871,85"
31/05/2025,19:12:00,"223,16","386,53","86,18","16816,85","0,87","9330,07","19231,66","60,15","0,05","13872686,57","13872,69"
31/05/2025,19:15:00,"222,42","385,24","99,58","18044,24","0,81","12842,77","22147,94","60,14","0,05","13873588,78","13873,59"
31/05/2025,19:18:00,"221,78","384,13","88,22","16541,98","0,85","10448,73","19565,61","59,94","0,05","13874415,88","13874,42"
31/05/2025,19:21:00,"224,75","389,28","82,83","15595,90","0,84","10164,46","18615,81","60,02","0,05","13875195,68","13875,20"
31/05/2025,19:24:00,"223,35","386,85","104,70","19799,56","0,85","12443,64","23385,18","59,86","0,05","13876185,65","13876,19"
31/05/2025,19:27:00,"221,82","384,20","98,93","18570,48","0,85","11692,24","21944,73","59,96","0,05","13877114,18","13877,11"
31/05/2025,19:30:00,"223,10","386,41","87,74","17850,46","0,91","8030,64","19573,71","60,05","0,05","13878006,70","13878,01"
31/05/2025,19:33:00,"224,57","388,97","84,80","15724,11","0,83","10744,85","19044,67","59,99","0,05","13878792,91","13878,79"
31/05/2025,19:36:00,"222,51","385,40","107,98","19330,99","0,80","14267,59","24026,06","59,90","0,05","13879759,46","13879,76"
31/05/2025,19:39:00,"223,43","386,98","95,40","19330,95","0,91","8980,80","21315,26","60,16","0,05","13880726,00","13880,73"
31/05/2025,19:42:00,"222,38","385,17","83,61","16495,96","0,89","8575,34","18591,76","59,99","0,05","13881550,80","13881,55"
31/05/2025,19:45:00,"223,47","387,06","94,16","17936,68","0,85","11001,60","21041,85","59,97","0,05","13882447,64","13882,45"
31/05/2025,19:48:00,"222,32","385,06","99,57","18894,96","0,85","11532,54","22136,37","59,94","0,05","13883392,38","13883,39"
31/05/2025,19:51:00,"221,98","384,48","100,36","18389,83","0,83","12573,35","22277,22","59,90","0,05","13884311,88","13884,31"
31/05/2025,19:54:00,"222,55","385,46","89,65","17688,97","0,89","9226,36","19950,57","59,82","0,05","13885196,32","13885,20"
31/05/2025,19:57:00,"221,35","383,38","102,43","19287,57","0,85","11918,17","22672,74","60,07","0,05","13886160,70","13886,16"
31/05/2025,20:00:00,"223,91","387,82","78,29","15357,04","0,88","8453,34","17529,91","60,04","0,05","13886928,55","13886,93"
31/05/2025,20:03:00,"222,80","385,90","97,98","19104,31","0,88","10562,34","21829,74","60,02","0,05","13887883,77","13887,88"
31/05/2025,20:06:00,"222,51","385,40","81,66","16394,03","0,90","7836,54","18170,73","59,95","0,05","13888703,47","13888,70"
31/05/2025,20:09:00,"223,53","387,17","96,84","18892,18","0,87","10566,37","21646,31","60,13","0,05","13889648,08","13889,65"
31/05/2025,20:12:00,"222,54","385,44","109,75","19858,68","0,81","14217,24","24423,29","60,00","0,05","13890641,01","13890,64"
31/05/2025,20:15:00,"223,06","386,35","93,22","17754,80","0,85","10821,15","20792,55","59,92","0,05","13891528,75","13891,53"
31/05/2025,20:18:00,"220,42","381,79","102,61","19177,49","0,85","11989,57","22616,94","60,10","0,05","13892487,63","13892,49"
31/05/2025,20:21:00,"223,28","386,73","94,00","17375,81","0,83","11774,21","20989,30","60,13","0,05","13893356,42","13893,36"
31/05/2025,20:24:00,"223,01","386,27","81,39","15503,43","0,85","9440,82","18151,73","60,00","0,05","13894131,59","13894,13"
31/05/2025,20:27:00,"221,06","382,88","85,90","17256,78","0,91","7923,79","18989,02","60,01","0,05","13894994,43","13894,99"
31/05/2025,20:30:00,"221,95","384,42","100,54","19088,77","0,86","11558,41","22315,42","60,10","0,05","13895948,87","13895,95"
31/05/2025,20:33:00,"222,11","384,70","90,32","17535,75","0,87","9744,84","20061,52","59,97","0,05","13896825,65","13896,83"
31/05/2025,20:36:00,"221,36","383,40","93,94","16910,33","0,81","12102,06","20794,69","59,89","0,05","13897671,17","13897,67"
31/05/2025,20:39:00,"220,00","381,04","99,91","18126,28","0,82","12431,94","21979,88","59,96","0,05","13898577,48","13898,58"
31/05/2025,20:42:00,"221,12","382,99","95,66","17735,80","0,84","11526,40","21152,23","60,03","0,05","13899464,27","13899,46"
31/05/2025,20:45:00,"222,17","384,80","78,45","15232,54","0,87","8468,16","17428,14","59,98","0,05","13900225,90","13900,23"
31/05/2025,20:48:00,"223,04","386,31","94,97","18368,04","0,87","10547,61","21181,05","60,14","0,05","13901144,30","13901,14"
31/05/2025,20:51:00,"220,81","382,46","103,19","19822,38","0,87","11238,00","22786,38","59,99","0,05","13902135,42","13902,14"
31/05/2025,20:54:00,"224,46","388,78","93,46","17087,58","0,81","12169,09","20977,90","59,95","0,05","13902989,80","13902,99"
31/05/2025,20:57:00,"224,30","388,49","96,28","18102,72","0,84","11772,95","21594,23","60,05","0,05","13903894,94","13903,89"
31/05/2025,21:00:00,"223,00","386,24","86,17","16277,33","0,85","10210,15","19214,54","60,26","0,05","13904708,80","13904,71"
31/05/2025,21:03:00,"222,56","385,48","104,77","19065,37","0,82","13426,49","23318,64","60,06","0,05","13905662,07","13905,66"
31/05/2025,21:06:00,"223,35","386,85","85,65","16602,75","0,87","9500,82","19128,96","60,17","0,05","13906492,21","13906,49"
31/05/2025,21:09:00,"223,68","387,43","98,12","18051,60","0,82","12485,35","21948,68","59,86","0,05","13907394,79","13907,39"
31/05/2025,21:12:00,"222,89","386,06","99,88","19566,04","0,88","10619,13","22261,98","60,13","0,05","13908373,09","13908,37"
31/05/2025,21:15:00,"222,64","385,62","90,65","17263,47","0,86","10455,34","20182,70","60,19","0,05","13909236,27","13909,24"
31/05/2025,21:18:00,"221,69","383,99","78,76","15583,92","0,89","7876,79","17461,45","60,02","0,05","13910015,46","13910,02"
31/05/2025,21:21:00,"223,77","387,58","91,61","16400,32","0,80","12300,24","20500,40","60,20","0,05","13910835,48","13910,84"
31/05/2025,21:24:00,"222,05","384,60","91,68","17233,17","0,85","10836,76","20357,24","60,07","0,05","13911697,14","13911,70"
31/05/2025,21:27:00,"221,79","384,15","81,48","15738,88","0,87","8879,80","18071,06","60,16","0,05","13912484,08","13912,48"
31/05/2025,21:30:00,"221,75","384,08","98,59","19730,59","0,90","9418,17","21863,17","60,05","0,05","13913470,61","13913,47"
31/05/2025,21:33:00,"222,00","384,52","100,46","18135,01","0,81","12980,58","22301,88","60,01","0,05","13914377,36","13914,38"
31/05/2025,21:36:00,"223,48","387,08","88,62","17477,72","0,88","9314,09","19804,62","59,86","0,05","13915251,25","13915,25"
31/05/2025,21:39:00,"224,07","388,09","94,83","19359,08","0,91","8756,43","21247,33","59,90","0,05","13916219,20","13916,22"
31/05/2025,21:42:00,"221,70","384,00","88,74","17650,92","0,90","8688,51","19673,46","60,00","0,05","13917101,75","13917,10"
31/05/2025,21:45:00,"222,87","386,03","79,23","15642,23","0,89","8192,13","17657,59","60,08","0,05","13917883,86","13917,88"
31/05/2025,21:48:00,"222,83","385,95","104,11","19549,66","0,84","12488,11","23197,89","59,97","0,05","13918861,34","13918,86"
31/05/2025,21:51:00,"224,24","388,40","109,91","19907,99","0,81","14531,19","24647,18","59,96","0,05","13919856,74","13919,86"
31/05/2025,21:54:00,"224,40","388,67","87,97","16149,43","0,82","11354,40","19741,49","59,87","0,05","13920664,21","13920,66"
31/05/2025,21:57:00,"222,16","384,80","78,97","14653,59","0,84","9646,00","17543,46","59,98","0,05","13921396,89","13921,40"
31/05/2025,22:00:00,"222,02","384,55","102,78","18283,83","0,80","13652,23","22818,45","60,07","0,05","13922311,08","13922,31"
31/05/2025,22:03:00,"222,89","386,06","104,67","18952,42","0,81","13606,36","23330,82","59,83","0,05","13923258,70","13923,26"
31/05/2025,22:06:00,"223,42","386,97","94,38","17385,12","0,82","11932,82","21086,36","60,02","0,05","13924127,96","13924,13"
31/05/2025,22:09:00,"221,89","384,32","84,43","15750,01","0,84","10143,15","18733,56","59,83","0,05","13924915,46","13924,92"
31/05/2025,22:12:00,"221,16","383,05","97,10","17697,70","0,82","12161,24","21473,34","59,97","0,05","13925800,34","13925,80"
31/05/2025,22:15:00,"221,26","383,24","93,59","18200,93","0,88","9878,04","20708,68","59,76","0,05","13926710,39","13926,71"
31/05/2025,22:18:00,"223,06","386,35","98,74","18712,99","0,85","11617,01","22025,69","60,21","0,05","13927646,04","13927,65"
31/05/2025,22:21:00,"221,50","383,64","96,41","18834,35","0,88","10063,86","21354,48","60,12","0,05","13928587,76","13928,59"
31/05/2025,22:24:00,"222,29","385,02","99,73","18208,30","0,82","12646,79","22169,42","60,08","0,05","13929498,17","13929,50"
31/05/2025,22:27:00,"223,40","386,95","100,60","18554,79","0,83","12681,44","22474,41","60,06","0,05","13930425,91","13930,43"
31/05/2025,22:30:00,"223,96","387,92","86,77","17284,11","0,89","8884,06","19433,65","59,99","0,05","13931290,12","13931,29"
31/05/2025,22:33:00,"222,13","384,73","87,32","15982,01","0,82","10988,45","19395,12","59,94","0,05","13932089,22","13932,09"
31/05/2025,22:36:00,"224,52","388,88","111,16","20343,29","0,82","14456,10","24956,53","60,03","0,05","13933106,38","13933,11"
31/05/2025,22:39:00,"223,24","386,66","90,17","17881,53","0,89","9243,34","20129,29","59,98","0,05","13934000,46","13934,00"
31/05/2025,22:42:00,"221,88","384,30","88,83","17218,90","0,87","9591,78","19710,22","59,88","0,05","13934861,40","13934,86"
31/05/2025,22:45:00,"222,32","385,06","90,42","17181,33","0,85","10435,83","20102,36","60,21","0,05","13935720,47","13935,72"
31/05/2025,22:48:00,"224,08","388,11","94,06","18533,27","0,88","10038,62","21077,38","59,98","0,05","13936647,13","13936,65"
31/05/2025,22:51:00,"225,08","389,85","90,68","17748,53","0,87","10079,22","20410,81","60,02","0,05","13937534,56","13937,53"
31/05/2025,22:54:00,"220,98","382,75","103,64","19239,93","0,84","12425,00","22903,18","60,05","0,05","13938496,56","13938,50"
31/05/2025,22:57:00,"221,48","383,62","85,72","16452,74","0,87","9474,21","18985,61","60,10","0,05","13939319,19","13939,32"
31/05/2025,23:00:00,"222,15","384,77","87,04","15819,88","0,82","11117,95","19335,91","59,97","0,05","13940110,19","13940,11"
31/05/2025,23:03:00,"221,37","383,43","112,53","19929,72","0,80","14947,29","24912,15","60,11","0,05","13941106,67","13941,11"
31/05/2025,23:06:00,"223,03","386,30","80,36","15758,97","0,88","8538,45","17923,46","59,83","0,05","13941894,62","13941,89"
31/05/2025,23:09:00,"222,80","385,90","93,07","18307,72","0,88","9734,52","20734,84","60,04","0,05","13942810,01","13942,81"
31/05/2025,23:12:00,"222,33","385,10","78,96","14997,92","0,85","9126,08","17556,28","59,99","0,05","13943559,90","13943,56"
31/05/2025,23:15:00,"221,83","384,23","95,87","17527,21","0,82","12045,08","21267,04","59,97","0,05","13944436,27","13944,44"
31/05/2025,23:18:00,"221,27","383,26","89,70","16347,24","0,82","11255,87","19847,59","60,11","0,05","13945253,63","13945,25"
31/05/2025,23:21:00,"223,03","386,30","79,10","15496,09","0,88","8434,14","17642,66","59,95","0,05","13946028,43","13946,03"
31/05/2025,23:24:00,"222,75","385,81","76,96","15060,23","0,88","8186,80","17141,59","59,79","0,05","13946781,44","13946,78"
31/05/2025,23:27:00,"222,75","385,81","90,29","18078,21","0,90","8814,92","20112,80","60,23","0,05","13947685,35","13947,69"
31/05/2025,23:30:00,"224,68","389,15","101,87","19935,52","0,87","11245,30","22888,46","59,96","0,05","13948682,13","13948,68"
31/05/2025,23:33:00,"222,67","385,68","96,74","17938,42","0,83","11928,65","21542,50","59,97","0,05","13949579,05","13949,58"
31/05/2025,23:36:00,"221,20","383,12","109,79","20410,63","0,84","13161,08","24285,96","60,04","0,05","13950599,58","13950,60"
31/05/2025,23:39:00,"221,54","383,71","77,90","15366,50","0,89","7853,40","17257,03","59,97","0,05","13951367,91","13951,37"
31/05/2025,23:42:00,"221,70","383,99","98,93","18910,25","0,86","11109,17","21931,96","59,99","0,05","13952313,42","13952,31"
31/05/2025,23:45:00,"221,96","384,44","107,03","19004,62","0,80","14253,47","23755,78","59,90","0,05","13953263,65","13953,26"
